start_date,end_date,original_dates,firm,party,preference_type,election_year,mid_date,survey_type,sample_size,intended_vote
2015-05-18,2015-05-18,18 May 2015,Roy Morgan,Grn,First preference,2016,2015-05-18,NA,NA,12.5
2015-05-18,2015-05-18,18 May 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-05-18,NA,NA,41.5
2015-05-18,2015-05-18,18 May 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-05-18,NA,NA,49
2015-05-18,2015-05-18,18 May 2015,Roy Morgan,Oth,First preference,2016,2015-05-18,NA,NA,10.5
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,ALP,First preference,2016,2015-05-27,NA,NA,37
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,ALP,Two-party-preferred,2016,2015-05-27,NA,NA,53
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,Grn,First preference,2016,2015-05-27,NA,NA,13
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,Lib/Nat,First preference,2016,2015-05-27,NA,NA,41
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-05-27,NA,NA,47
2015-05-24,2015-05-30,"23–24, 30–31 May 2015",Roy Morgan,Oth,First preference,2016,2015-05-27,NA,NA,9
2015-05-26,2015-05-26,26 May 2015,Essential,ALP,First preference,2016,2015-05-26,NA,NA,39
2015-05-26,2015-05-26,26 May 2015,Essential,ALP,Two-party-preferred,2016,2015-05-26,NA,NA,52
2015-05-26,2015-05-26,26 May 2015,Essential,Grn,First preference,2016,2015-05-26,NA,NA,10
2015-05-26,2015-05-26,26 May 2015,Essential,Lib/Nat,First preference,2016,2015-05-26,NA,NA,41
2015-05-26,2015-05-26,26 May 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-05-26,NA,NA,48
2015-05-26,2015-05-26,26 May 2015,Essential,Oth,First preference,2016,2015-05-26,NA,NA,9
2015-06-02,2015-06-02,2 Jun 2015,Essential,ALP,First preference,2016,2015-06-02,NA,NA,37
2015-06-02,2015-06-02,2 Jun 2015,Essential,ALP,Two-party-preferred,2016,2015-06-02,NA,NA,52
2015-06-02,2015-06-02,2 Jun 2015,Essential,Grn,First preference,2016,2015-06-02,NA,NA,13
2015-06-02,2015-06-02,2 Jun 2015,Essential,Lib/Nat,First preference,2016,2015-06-02,NA,NA,41
2015-06-02,2015-06-02,2 Jun 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-06-02,NA,NA,48
2015-06-02,2015-06-02,2 Jun 2015,Essential,Oth,First preference,2016,2015-06-02,NA,NA,9
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,ALP,First preference,2016,2015-06-02,NA,NA,37
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,ALP,Two-party-preferred,2016,2015-06-02,NA,NA,52
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,Grn,First preference,2016,2015-06-02,NA,NA,13
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,Lib/Nat,First preference,2016,2015-06-02,NA,NA,41
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-06-02,NA,NA,48
2015-06-02,2015-06-02,2 Jun 2015,Newspoll,Oth,First preference,2016,2015-06-02,NA,NA,9
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,ALP,First preference,2016,2015-06-12,NA,NA,40
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,ALP,Two-party-preferred,2016,2015-06-12,NA,NA,52
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,Grn,First preference,2016,2015-06-12,NA,NA,9
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,Lib/Nat,First preference,2016,2015-06-12,NA,NA,41
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-06-12,NA,NA,48
2015-06-11,2015-06-13,11–13 Jun 2015,Essential,Oth,First preference,2016,2015-06-12,NA,NA,10
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,ALP,First preference,2016,2015-06-12,NA,NA,37
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,ALP,Two-party-preferred,2016,2015-06-12,NA,NA,53
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,Grn,First preference,2016,2015-06-12,NA,NA,14
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,Lib/Nat,First preference,2016,2015-06-12,NA,NA,40
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,Lib/Nat,Two-party-preferred,2016,2015-06-12,NA,NA,47
2015-06-11,2015-06-13,11–13 Jun 2015,Ipsos,Oth,First preference,2016,2015-06-12,NA,NA,10
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,ALP,First preference,2016,2015-06-13,NA,NA,37.5
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-06-13,NA,NA,54.5
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,Grn,First preference,2016,2015-06-13,NA,NA,13.5
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-06-13,NA,NA,37.5
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-06-13,NA,NA,45.5
2015-06-13,2015-06-14,13–14 Jun 2015,Roy Morgan,Oth,First preference,2016,2015-06-13,NA,NA,11.5
2015-06-16,2015-06-16,16 Jun 2015,Essential,ALP,First preference,2016,2015-06-16,NA,NA,39
2015-06-16,2015-06-16,16 Jun 2015,Essential,ALP,Two-party-preferred,2016,2015-06-16,NA,NA,52
2015-06-16,2015-06-16,16 Jun 2015,Essential,Grn,First preference,2016,2015-06-16,NA,NA,10
2015-06-16,2015-06-16,16 Jun 2015,Essential,Lib/Nat,First preference,2016,2015-06-16,NA,NA,42
2015-06-16,2015-06-16,16 Jun 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-06-16,NA,NA,48
2015-06-16,2015-06-16,16 Jun 2015,Essential,Oth,First preference,2016,2015-06-16,NA,NA,9
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,ALP,First preference,2016,2015-06-16,NA,NA,34
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,ALP,Two-party-preferred,2016,2015-06-16,NA,NA,51
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,Grn,First preference,2016,2015-06-16,NA,NA,14
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,Lib/Nat,First preference,2016,2015-06-16,NA,NA,40
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-06-16,NA,NA,49
2015-06-16,2015-06-16,16 Jun 2015,Newspoll,Oth,First preference,2016,2015-06-16,NA,NA,12
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,ALP,First preference,2016,2015-06-27,NA,NA,36
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-06-27,NA,NA,53.5
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,Grn,First preference,2016,2015-06-27,NA,NA,14
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-06-27,NA,NA,39
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-06-27,NA,NA,46.5
2015-06-27,2015-06-28,27–28 Jun 2015,Roy Morgan,Oth,First preference,2016,2015-06-27,NA,NA,11
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,ALP,First preference,2016,2015-07-03,NA,NA,35
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,ALP,Two-party-preferred,2016,2015-07-03,NA,NA,53
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,Grn,First preference,2016,2015-07-03,NA,NA,16
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,Lib/Nat,First preference,2016,2015-07-03,NA,NA,39
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,Lib/Nat,Two-party-preferred,2016,2015-07-03,NA,NA,47
2015-07-02,2015-07-04,2–4 Jul 2015,Ipsos,Oth,First preference,2016,2015-07-03,NA,NA,10
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,ALP,First preference,2016,2015-07-04,NA,NA,37
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,ALP,Two-party-preferred,2016,2015-07-04,NA,NA,52
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,Grn,First preference,2016,2015-07-04,NA,NA,13
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,Lib/Nat,First preference,2016,2015-07-04,NA,NA,40
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-07-04,NA,NA,48
2015-07-04,2015-07-05,4–5 Jul 2015,Newspoll,Oth,First preference,2016,2015-07-04,NA,NA,10
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,ALP,First preference,2016,2015-07-11,NA,NA,34.5
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-07-11,NA,NA,51
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,Grn,First preference,2016,2015-07-11,NA,NA,13.5
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-07-11,NA,NA,41.5
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-07-11,NA,NA,49
2015-07-11,2015-07-12,11–12 Jul 2015,Roy Morgan,Oth,First preference,2016,2015-07-11,NA,NA,10.5
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,ALP,First preference,2016,2015-07-15,NA,NA,38
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,ALP,Two-party-preferred,2016,2015-07-15,NA,NA,52
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,Grn,First preference,2016,2015-07-15,NA,NA,11
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,Lib/Nat,First preference,2016,2015-07-15,NA,NA,41
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-07-15,NA,NA,48
2015-07-14,2015-07-17,14–17 Jul 2015,Essential,Oth,First preference,2016,2015-07-15,NA,NA,11
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,ALP,First preference,2016,2015-07-17,NA,NA,39
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,ALP,Two-party-preferred,2016,2015-07-17,NA,NA,53
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,Grn,First preference,2016,2015-07-17,NA,NA,12
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,Lib/Nat,First preference,2016,2015-07-17,NA,NA,40
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-07-17,NA,NA,47
2015-07-16,2015-07-19,16–19 Jul 2015,Newspoll,Oth,First preference,2016,2015-07-17,NA,NA,9
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,ALP,First preference,2016,2015-07-25,NA,NA,35.5
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-07-25,NA,NA,54
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,Grn,First preference,2016,2015-07-25,NA,NA,15
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-07-25,NA,NA,39
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-07-25,NA,NA,46
2015-07-25,2015-07-26,25–26 Jul 2015,Roy Morgan,Oth,First preference,2016,2015-07-25,NA,NA,10.5
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,ALP,First preference,2016,2015-07-29,NA,NA,38
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,ALP,Two-party-preferred,2016,2015-07-29,NA,NA,53
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,Grn,First preference,2016,2015-07-29,NA,NA,12
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,Lib/Nat,First preference,2016,2015-07-29,NA,NA,39
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-07-29,NA,NA,47
2015-07-28,2015-07-31,28–31 Jul 2015,Essential,Oth,First preference,2016,2015-07-29,NA,NA,10
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,ALP,First preference,2016,2015-07-30,NA,NA,38
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,ALP,Two-party-preferred,2016,2015-07-30,NA,NA,53
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,Grn,First preference,2016,2015-07-30,NA,NA,12.9
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,Lib/Nat,First preference,2016,2015-07-30,NA,NA,40.6
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,Lib/Nat,Two-party-preferred,2016,2015-07-30,NA,NA,47
2015-07-30,2015-07-30,30 Jul 2015,ReachTEL,Oth,First preference,2016,2015-07-30,NA,NA,8.6
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,ALP,First preference,2016,2015-08-05,NA,NA,39
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,ALP,Two-party-preferred,2016,2015-08-05,NA,NA,53
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,Grn,First preference,2016,2015-08-05,NA,NA,11
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,Lib/Nat,First preference,2016,2015-08-05,NA,NA,40
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-08-05,NA,NA,47
2015-08-04,2015-08-07,4–7 Aug 2015,Essential,Oth,First preference,2016,2015-08-05,NA,NA,9
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,ALP,First preference,2016,2015-08-06,NA,NA,38.3
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,ALP,Two-party-preferred,2016,2015-08-06,NA,NA,53
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,Grn,First preference,2016,2015-08-06,NA,NA,12.8
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,Lib/Nat,First preference,2016,2015-08-06,NA,NA,40.2
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,Lib/Nat,Two-party-preferred,2016,2015-08-06,NA,NA,47
2015-08-06,2015-08-06,6 Aug 2015,ReachTEL,Oth,First preference,2016,2015-08-06,NA,NA,8.7
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,ALP,First preference,2016,2015-08-08,NA,NA,39
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,ALP,Two-party-preferred,2016,2015-08-08,NA,NA,54
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,Grn,First preference,2016,2015-08-08,NA,NA,13
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,Lib/Nat,First preference,2016,2015-08-08,NA,NA,39
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-08-08,NA,NA,46
2015-08-08,2015-08-09,8–9 Aug 2015,Newspoll,Oth,First preference,2016,2015-08-08,NA,NA,9
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,ALP,First preference,2016,2015-08-08,NA,NA,37
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-08-08,NA,NA,57
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,Grn,First preference,2016,2015-08-08,NA,NA,15.5
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-08-08,NA,NA,36.5
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-08-08,NA,NA,43
2015-08-08,2015-08-09,8–9 Aug 2015,Roy Morgan,Oth,First preference,2016,2015-08-08,NA,NA,11
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,ALP,First preference,2016,2015-08-12,NA,NA,38
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,ALP,Two-party-preferred,2016,2015-08-12,NA,NA,52
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,Grn,First preference,2016,2015-08-12,NA,NA,10
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,Lib/Nat,First preference,2016,2015-08-12,NA,NA,41
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-08-12,NA,NA,48
2015-08-11,2015-08-14,11–14 Aug 2015,Essential,Oth,First preference,2016,2015-08-12,NA,NA,11
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,ALP,First preference,2016,2015-08-14,NA,NA,36
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,ALP,Two-party-preferred,2016,2015-08-14,NA,NA,56
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,Grn,First preference,2016,2015-08-14,NA,NA,16
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,Lib/Nat,First preference,2016,2015-08-14,NA,NA,38
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,Lib/Nat,Two-party-preferred,2016,2015-08-14,NA,NA,44
2015-08-13,2015-08-15,13–15 Aug 2015,Ipsos,Oth,First preference,2016,2015-08-14,NA,NA,11
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,ALP,First preference,2016,2015-08-21,NA,NA,39
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,ALP,Two-party-preferred,2016,2015-08-21,NA,NA,54
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,Grn,First preference,2016,2015-08-21,NA,NA,13
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,Lib/Nat,First preference,2016,2015-08-21,NA,NA,38
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-08-21,NA,NA,46
2015-08-20,2015-08-23,20–23 Aug 2015,Newspoll,Oth,First preference,2016,2015-08-21,NA,NA,10
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,ALP,First preference,2016,2015-08-22,NA,NA,36
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-08-22,NA,NA,54.5
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,Grn,First preference,2016,2015-08-22,NA,NA,14
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-08-22,NA,NA,38.5
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-08-22,NA,NA,45.5
2015-08-22,2015-08-23,22–23 Aug 2015,Roy Morgan,Oth,First preference,2016,2015-08-22,NA,NA,11.5
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,ALP,First preference,2016,2015-08-28,NA,NA,38
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,ALP,Two-party-preferred,2016,2015-08-28,NA,NA,52
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,Grn,First preference,2016,2015-08-28,NA,NA,11
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,Lib/Nat,First preference,2016,2015-08-28,NA,NA,40
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-08-28,NA,NA,48
2015-08-26,2015-08-30,26–30 Aug 2015,Essential,Oth,First preference,2016,2015-08-28,NA,NA,12
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,ALP,First preference,2016,2015-08-27,NA,NA,37.5
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,ALP,Two-party-preferred,2016,2015-08-27,NA,NA,53
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,Grn,First preference,2016,2015-08-27,NA,NA,13.4
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,Lib/Nat,First preference,2016,2015-08-27,NA,NA,40.3
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,Lib/Nat,Two-party-preferred,2016,2015-08-27,NA,NA,47
2015-08-27,2015-08-27,27 Aug 2015,ReachTEL,Oth,First preference,2016,2015-08-27,NA,NA,8.9
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,ALP,First preference,2016,2015-09-05,NA,NA,39
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,ALP,Two-party-preferred,2016,2015-09-05,NA,NA,54
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,Grn,First preference,2016,2015-09-05,NA,NA,12
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,Lib/Nat,First preference,2016,2015-09-05,NA,NA,39
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-09-05,NA,NA,46
2015-09-04,2015-09-06,4–6 Sep 2015,Newspoll,Oth,First preference,2016,2015-09-05,NA,NA,10
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,ALP,First preference,2016,2015-09-05,NA,NA,35.5
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-09-05,NA,NA,55
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,Grn,First preference,2016,2015-09-05,NA,NA,16.5
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-09-05,NA,NA,36.5
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-09-05,NA,NA,45
2015-09-05,2015-09-06,5–6 Sep 2015,Roy Morgan,Oth,First preference,2016,2015-09-05,NA,NA,11.5
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,ALP,First preference,2016,2015-09-12,NA,NA,36.5
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-09-12,NA,NA,57
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,Grn,First preference,2016,2015-09-12,NA,NA,16
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-09-12,NA,NA,35
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-09-12,NA,NA,43
2015-09-12,2015-09-13,12–13 Sep 2015,Roy Morgan,Oth,First preference,2016,2015-09-12,NA,NA,12.5
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,ALP,First preference,2016,2015-09-15,NA,NA,35.9
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,ALP,Two-party-preferred,2016,2015-09-15,NA,NA,50
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,Grn,First preference,2016,2015-09-15,NA,NA,11.9
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,Lib/Nat,First preference,2016,2015-09-15,NA,NA,43.3
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,Lib/Nat,Two-party-preferred,2016,2015-09-15,NA,NA,50
2015-09-15,2015-09-15,15 Sep 2015,ReachTEL,Oth,First preference,2016,2015-09-15,NA,NA,8.9
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,ALP,First preference,2016,2015-09-15,NA,NA,36
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,ALP,Two-party-preferred,2016,2015-09-15,NA,NA,49
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,Grn,First preference,2016,2015-09-15,NA,NA,11
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,Lib/Nat,First preference,2016,2015-09-15,NA,NA,44
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,Lib/Nat,Two-party-preferred,2016,2015-09-15,NA,NA,51
2015-09-15,2015-09-16,15–16 Sep 2015,Galaxy,Oth,First preference,2016,2015-09-15,NA,NA,9
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,ALP,First preference,2016,2015-09-18,NA,NA,35
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,ALP,Two-party-preferred,2016,2015-09-18,NA,NA,49
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,Grn,First preference,2016,2015-09-18,NA,NA,11
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,Lib/Nat,First preference,2016,2015-09-18,NA,NA,44
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,Lib/Nat,Two-party-preferred,2016,2015-09-18,NA,NA,51
2015-09-17,2015-09-20,17–20 Sep 2015,Newspoll,Oth,First preference,2016,2015-09-18,NA,NA,10
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,ALP,First preference,2016,2015-09-19,NA,NA,37
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,ALP,Two-party-preferred,2016,2015-09-19,NA,NA,50
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,Grn,First preference,2016,2015-09-19,NA,NA,11
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,Lib/Nat,First preference,2016,2015-09-19,NA,NA,43
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-09-19,NA,NA,50
2015-09-17,2015-09-21,17–21 Sep 2015,Essential,Oth,First preference,2016,2015-09-19,NA,NA,9
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,ALP,First preference,2016,2015-09-19,NA,NA,29.5
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,ALP,Two-party-preferred,2016,2015-09-19,NA,NA,45
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,Grn,First preference,2016,2015-09-19,NA,NA,13
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,Lib/Nat,First preference,2016,2015-09-19,NA,NA,46
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-09-19,NA,NA,55
2015-09-19,2015-09-20,19–20 Sep 2015,Roy Morgan,Oth,First preference,2016,2015-09-19,NA,NA,11.5
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,ALP,First preference,2016,2015-09-26,NA,NA,35
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,ALP,Two-party-preferred,2016,2015-09-26,NA,NA,48
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,Grn,First preference,2016,2015-09-26,NA,NA,11
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,Lib/Nat,First preference,2016,2015-09-26,NA,NA,44
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,Lib/Nat,Two-party-preferred,2016,2015-09-26,NA,NA,52
2015-09-24,2015-09-28,24–28 Sep 2015,Essential,Oth,First preference,2016,2015-09-26,NA,NA,11
2015-09-26,2015-10-03,"26–27 Sep, 1–5 Oct 2015",Roy Morgan,ALP,First preference,2016,2015-09-29,NA,NA,27.5
2015-09-26,2015-10-03,"26–27 Sep, 1–5 Oct 2015",Roy Morgan,ALP,Two-party-preferred,2016,2015-09-29,NA,NA,44
2015-09-26,2015-10-03,"26–27 Sep, 1–5 Oct 2015",Roy Morgan,Grn,First preference,2016,2015-09-29,NA,NA,14
2015-09-26,2015-10-03,"26–27 Sep, 1–5 Oct 2015",Roy Morgan,Lib/Nat,First preference,2016,2015-09-29,NA,NA,47
2015-09-26,2015-10-03,"26–27 Sep, 1–5 Oct 2015",Roy Morgan,Lib/Nat,Two-party-preferred,2016,2015-09-29,NA,NA,56
